,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,credit_qual_a_pct,credit_qual_aa_pct,credit_qual_aaa_pct,credit_qual_b_pct,credit_qual_bb_pct,credit_qual_bbb_pct,credit_qual_below_b_pct,credit_qual_not_rated_pct,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
1503,2018-06,B03193,1.81,0.0,19.75,2.66,9.1,7.9,22.75,12.31,0.25,22.88,0.57,0.51,0.3,0.0,4.69,7.07,7.08,7.54,47.21,25.6,0.0,1.34,10.45,88.22,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,2018-06,B04687,2.07,7.65,12.98,6.85,8.45,24.43,15.38,11.37,2.75,8.08,0.0,0.0,0.0,1.24,9.77,1.75,7.5,37.42,5.08,37.24,0.0,0.0,11.15,88.85,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,2018-06,B05011,7.2,7.12,7.68,14.49,7.19,23.2,7.57,9.21,0.76,10.87,4.73,0.0,0.0,0.0,0.13,0.54,2.88,37.76,25.47,33.23,0.0,0.0,2.15,97.85,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,2018-06,B05548,2.45,3.28,12.01,7.32,6.34,16.21,14.0,10.2,2.34,22.89,2.95,0.0,0.0,0.0,3.12,1.76,3.6,28.85,32.6,30.06,0.0,0.0,0.85,99.15,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,2018-06,B06753,1.14,2.45,13.64,7.28,0.83,11.57,14.59,12.93,1.61,33.96,0.0,0.0,0.0,4.93,0.0,2.53,3.78,0.0,71.55,17.2,0.0,0.0,0.97,99.03,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,2018-06,B07223,5.51,2.61,26.31,2.28,3.66,16.66,7.51,8.19,3.51,23.77,0.0,1.72,0.0,2.0,7.17,14.44,4.05,3.14,42.72,24.76,0.0,0.0,2.45,97.55,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,2018-06,B08336,2.45,3.28,12.02,7.3,6.34,16.22,14.01,10.19,2.34,22.91,2.95,0.0,0.0,0.0,3.12,1.76,3.6,28.84,32.62,30.06,0.0,0.0,0.24,99.76,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,2018-06,B10612,5.22,0.0,5.93,12.11,9.46,24.42,14.99,7.69,1.86,16.88,1.43,0.0,0.0,0.0,3.42,5.71,12.04,29.11,18.75,30.97,0.0,0.0,1.3,98.7,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2018-06,B10749,3.21,6.26,7.29,5.37,10.33,21.92,13.63,7.74,1.72,17.6,4.93,0.0,0.0,0.0,3.69,0.63,0.46,42.73,17.74,34.76,0.0,0.0,2.96,97.04,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,2018-06,B13104,10.22,0.0,9.69,9.93,0.0,2.58,24.94,13.81,0.0,28.83,0.0,0.0,0.0,0.0,0.0,2.69,0.0,25.19,41.01,31.11,0.0,0.0,2.37,97.63,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,2018-06,B15709,7.43,3.72,17.6,7.65,2.51,11.92,20.14,5.58,1.14,22.3,0.0,0.0,0.87,2.87,9.99,11.61,6.62,8.4,49.26,10.38,0.0,0.0,3.0,97.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,2018-07,B04687,1.79,7.0,12.61,5.18,8.97,22.89,15.15,14.43,4.52,7.48,0.0,0.0,0.0,1.21,9.55,1.77,11.41,32.41,8.49,35.16,0.0,0.0,11.74,88.26,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,2018-07,B05011,7.05,6.71,7.4,13.87,7.63,23.89,7.75,9.47,0.74,10.85,4.64,0.0,0.0,0.0,0.13,0.0,2.79,37.47,26.85,32.77,0.0,0.0,1.36,98.64,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,2018-07,B05548,2.42,3.27,11.77,7.32,6.22,16.36,14.39,10.49,2.28,22.57,2.9,0.0,0.0,0.0,3.41,1.92,3.6,28.74,32.51,29.82,0.0,0.0,0.72,99.28,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,2018-07,B06753,0.99,2.56,14.83,5.01,0.89,11.97,15.33,13.81,1.76,32.84,0.0,0.0,0.0,4.62,0.0,3.56,1.55,0.0,70.09,20.19,0.0,0.0,3.54,96.46,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,2018-07,B07223,5.27,2.57,27.23,2.23,3.28,16.13,7.75,8.62,3.5,23.41,0.0,1.68,0.0,2.09,7.22,13.97,3.82,5.79,41.2,24.24,0.0,0.0,1.04,98.96,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,2018-07,B08336,2.42,3.25,11.78,7.32,6.23,16.38,14.4,10.49,2.23,22.6,2.9,0.0,0.0,0.0,3.42,1.92,3.61,28.73,32.56,29.78,0.0,0.01,0.04,99.95,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,2018-07,B10749,3.39,6.35,6.79,5.31,9.79,22.5,13.96,7.96,1.67,17.46,4.82,0.0,0.0,0.0,3.72,0.0,0.43,40.91,17.5,37.45,0.0,0.0,2.65,97.35,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,2018-07,B15709,6.54,3.88,19.52,8.22,2.52,13.57,19.71,6.04,1.21,18.79,0.0,0.0,0.84,2.94,9.85,12.59,8.46,7.93,46.68,10.71,0.0,0.0,8.13,91.87,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,2018-08,B04687,1.34,7.41,11.15,6.08,9.76,22.99,15.44,14.33,4.63,6.88,0.0,0.92,0.0,1.56,9.86,0.0,13.13,32.76,6.76,35.0,0.0,0.0,14.82,85.18,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,2018-08,B05548,2.34,3.24,11.99,7.12,5.87,16.22,14.54,10.23,2.24,23.38,2.84,0.0,0.0,0.0,3.35,1.84,3.69,29.12,32.22,29.78,0.0,0.0,0.67,99.33,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,2018-08,B06753,0.93,2.08,14.63,5.19,0.78,12.66,15.68,14.12,1.7,32.23,0.0,0.0,0.0,4.74,0.0,5.13,1.73,0.0,70.97,17.43,0.0,0.0,2.67,97.33,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,2018-08,B07223,5.07,2.48,27.41,2.06,3.1,15.98,7.74,8.14,3.0,25.01,0.0,1.56,0.0,2.17,6.66,11.83,6.67,2.46,40.26,28.38,0.0,0.0,0.2,99.8,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,2018-08,B08336,2.34,3.24,11.99,7.12,5.86,16.23,14.54,10.23,2.24,23.4,2.83,0.0,0.0,0.0,3.35,1.85,3.69,29.09,32.25,29.77,0.0,0.01,0.09,99.9,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,2018-08,B10749,3.33,6.77,6.98,5.09,9.31,21.91,14.37,8.16,1.61,17.77,4.7,0.0,0.0,0.0,2.9,0.0,0.44,41.85,16.98,37.83,0.0,0.0,2.61,97.39,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,2018-08,B13104,10.09,0.0,8.8,8.49,0.0,2.7,25.44,14.3,0.0,30.17,0.0,0.0,0.0,0.0,2.7,0.0,2.51,24.23,38.59,31.97,0.0,0.0,4.47,95.53,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,2018-08,B15709,6.25,3.65,18.31,9.66,2.2,14.26,20.39,5.9,1.14,18.26,0.0,0.0,0.72,3.22,9.47,16.2,7.69,10.76,38.98,12.98,0.0,0.0,3.43,96.57,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,2018-09,B03193,1.77,0.28,18.86,2.81,8.69,6.86,25.3,11.73,0.24,22.92,0.53,0.09,0.32,0.17,2.85,9.63,10.13,9.56,48.58,18.68,0.0,0.29,8.1,91.4,0.2,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,2018-09,B04687,0.0,7.39,11.25,6.03,9.2,23.2,17.29,13.3,4.72,7.62,0.0,0.48,0.92,1.18,6.7,0.4,14.85,34.38,8.18,32.91,0.0,0.0,12.87,87.13,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,2018-09,B05011,6.95,6.78,7.4,13.66,6.95,23.5,8.26,9.71,0.72,11.46,4.62,0.0,0.0,0.0,0.13,0.85,2.07,34.25,21.37,41.33,0.0,0.0,2.09,97.91,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,2018-09,B05548,2.27,3.24,12.18,7.13,6.0,15.79,14.96,10.35,2.18,23.08,2.83,0.0,0.0,0.0,3.63,1.85,3.64,29.37,32.5,29.02,0.0,0.0,1.5,98.5,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,2018-09,B06753,0.9,2.14,15.51,5.09,0.84,12.46,14.99,13.83,1.48,32.75,0.0,0.0,0.0,5.07,0.0,4.12,4.36,0.0,64.54,21.9,0.0,0.0,0.97,99.03,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,2018-09,B07223,5.01,2.5,25.95,2.11,3.18,16.6,8.06,8.35,2.81,25.43,0.0,0.0,0.0,2.18,2.68,6.34,14.23,4.67,38.38,31.53,0.0,0.0,2.94,97.06,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,2018-09,B08336,2.27,3.24,12.18,7.13,6.0,15.79,14.96,10.35,2.18,23.08,2.83,0.0,0.0,0.0,3.63,1.85,3.64,29.37,32.5,29.02,0.0,0.01,0.2,99.79,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,2018-09,B10612,4.81,0.0,5.14,10.61,8.96,23.99,14.59,9.98,2.62,19.3,0.0,1.63,0.0,0.0,5.23,6.7,8.32,30.18,17.9,30.05,0.0,0.0,3.83,96.17,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,2018-09,B10749,3.27,6.53,6.09,5.62,9.76,21.51,15.19,8.3,1.32,17.72,4.69,0.0,0.0,0.0,1.1,0.0,3.13,40.98,17.71,37.08,0.0,0.0,3.26,96.74,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,2018-09,B13104,10.1,0.0,7.88,8.76,0.0,2.71,26.25,14.6,0.0,29.69,0.0,0.0,0.0,0.0,2.57,2.51,0.0,23.11,39.91,31.91,0.0,0.0,2.89,97.11,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,2018-09,B15709,6.17,3.75,17.21,8.26,2.65,15.16,21.15,5.69,1.16,18.79,0.0,0.0,2.33,1.57,6.75,15.1,8.96,12.4,39.31,13.59,0.0,0.0,5.29,94.71,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,2018-10,B04687,0.0,8.25,11.48,4.79,6.11,25.02,17.63,12.3,4.54,9.88,0.0,2.45,0.0,1.01,4.79,2.1,16.5,39.05,9.59,24.51,0.0,0.0,15.82,84.18,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,2018-10,B05548,2.4,3.51,11.63,7.79,5.69,16.01,14.93,9.94,2.29,22.72,3.09,0.0,0.0,0.0,3.69,2.04,3.7,28.82,32.72,29.05,0.0,0.0,1.56,98.44,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,2018-10,B06753,0.81,2.29,16.41,5.51,0.84,13.13,14.68,13.15,1.5,31.69,0.0,1.83,0.0,4.62,0.0,7.51,2.48,0.0,66.08,17.48,0.0,0.0,2.31,97.69,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,2018-10,B07223,4.7,3.0,25.58,1.99,2.43,16.51,8.76,8.46,2.87,25.68,0.0,0.0,0.0,2.5,2.41,8.61,11.97,4.58,42.93,27.0,0.0,0.0,4.11,95.89,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,2018-10,B08336,2.4,3.51,11.63,7.79,5.69,16.01,14.93,9.93,2.29,22.72,3.09,0.0,0.0,0.0,3.69,2.04,3.7,28.82,32.72,29.04,0.0,0.0,0.52,99.48,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2018-10,B10749,2.93,7.49,5.75,5.85,9.37,21.07,15.63,8.67,1.52,16.63,5.1,0.0,0.0,0.0,2.76,0.0,1.08,47.76,17.43,30.98,0.0,0.0,3.37,96.63,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2018-10,B13104,10.74,0.0,7.55,9.53,0.0,2.55,26.39,13.87,0.0,29.37,0.0,0.0,0.0,0.0,0.0,2.59,0.0,25.23,52.53,19.65,0.0,0.0,3.31,96.69,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,2018-10,B15709,4.82,4.09,16.37,10.22,2.25,15.95,20.02,5.57,1.01,19.71,0.0,0.0,0.59,1.77,9.47,14.32,10.11,7.72,41.82,14.19,0.0,0.0,4.42,95.58,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,2018-11,B04687,0.0,9.05,11.8,4.98,6.27,24.03,15.22,12.76,4.71,11.17,0.0,1.51,0.95,1.0,10.05,1.65,14.17,35.78,6.6,28.28,0.0,0.0,15.82,84.18,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,2018-11,B05548,2.44,3.57,11.75,7.79,5.45,16.17,15.53,10.1,2.38,21.68,3.14,0.0,0.02,0.0,3.75,2.11,3.57,29.01,32.56,28.98,0.0,0.0,1.32,98.68,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,2018-11,B06753,0.84,2.26,16.57,5.51,0.78,13.09,15.46,13.55,1.65,30.29,0.0,1.91,0.0,5.55,0.0,7.32,2.28,0.0,57.26,25.67,0.0,0.0,1.44,98.56,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,2018-11,B07223,4.61,3.05,25.49,1.88,2.28,16.15,11.41,7.1,2.99,25.05,0.0,0.0,0.0,2.21,2.51,6.4,13.81,4.1,44.41,26.55,0.0,0.0,3.57,96.43,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,2018-11,B08336,2.44,3.58,11.78,7.81,5.46,16.21,15.33,10.12,2.38,21.73,3.15,0.0,0.02,0.0,3.76,2.11,3.58,29.08,32.63,28.82,0.0,0.0,0.78,99.22,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,2018-11,B10749,2.96,7.72,6.07,5.31,9.11,21.21,16.28,8.53,1.51,16.27,5.03,0.0,0.0,0.0,2.95,0.0,2.08,40.3,18.99,35.68,0.0,0.0,3.52,96.48,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,2018-11,B13104,10.51,0.0,6.88,10.01,0.0,2.53,27.63,13.97,0.0,28.46,0.0,0.0,0.0,0.0,0.0,2.65,0.0,22.46,38.48,36.42,0.0,0.0,4.36,95.64,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,2018-11,B15709,4.14,3.69,16.98,13.01,1.91,16.69,19.23,4.68,1.04,18.63,0.0,0.0,1.07,1.55,6.89,11.43,8.36,14.49,43.83,12.38,0.0,0.0,5.56,94.44,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,2018-12,B03193,1.68,0.4,16.33,3.03,7.31,7.13,26.36,12.26,0.31,24.51,0.68,0.05,0.17,0.21,2.32,11.63,7.21,10.23,47.48,20.71,0.0,0.55,9.9,89.55,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.76,0.0,0.0,0.0,0.0,0.0,0.0
1558,2018-12,B04687,0.0,7.72,10.38,5.51,9.57,20.8,16.39,14.21,4.25,11.17,0.0,1.87,1.27,0.63,8.99,2.71,14.46,35.32,10.13,24.61,0.0,0.0,6.28,93.72,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,2018-12,B05011,8.18,7.38,7.81,12.34,6.9,22.45,8.78,9.58,0.76,11.13,4.69,0.0,0.0,0.0,0.0,2.64,0.0,32.87,22.55,41.94,0.0,0.0,1.77,98.23,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,2018-12,B05548,2.56,3.58,11.82,7.85,5.32,15.83,15.46,9.92,2.42,21.89,3.34,0.0,0.01,0.0,4.15,2.11,3.66,28.38,32.37,29.32,0.0,0.0,1.93,98.07,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,2018-12,B06753,0.86,2.31,16.66,5.6,0.68,13.23,15.28,13.55,1.68,30.14,0.0,1.85,0.0,5.02,0.0,7.59,2.34,1.42,53.49,28.3,0.0,0.0,0.55,99.45,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,2018-12,B07223,4.4,3.25,25.71,2.0,1.81,16.27,11.49,7.11,3.04,24.92,0.0,0.0,0.0,4.36,4.08,4.01,11.63,7.23,42.15,26.55,0.0,0.0,3.75,96.25,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,2018-12,B08336,2.56,3.58,11.82,7.85,5.32,15.83,15.46,9.92,2.42,21.89,3.34,0.0,0.01,0.0,4.15,2.11,3.66,28.38,32.37,29.32,0.0,0.0,0.43,99.57,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,2018-12,B10612,4.85,0.0,4.82,12.0,8.1,23.03,14.91,9.8,3.05,19.45,0.0,1.38,0.0,0.0,9.27,8.23,4.66,32.43,18.53,25.51,0.0,0.0,2.84,97.16,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,2018-12,B10749,2.98,7.76,6.3,5.37,8.72,20.82,16.53,8.56,1.51,16.19,5.26,0.0,0.0,0.0,4.24,0.0,1.07,39.62,18.9,36.18,0.0,0.0,3.11,96.89,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,2018-12,B13104,10.14,0.0,6.64,9.94,0.0,2.6,27.5,13.54,0.0,29.64,0.0,0.0,0.0,0.0,0.0,2.75,0.0,21.84,34.5,40.91,0.0,0.0,3.8,96.2,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,2018-12,B15709,4.32,3.87,15.6,14.68,2.06,17.52,19.25,4.1,1.04,17.55,0.0,1.97,0.99,1.51,6.49,11.6,7.18,12.41,44.04,13.81,0.0,0.0,2.21,97.79,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,2019-01,B04687,0.0,7.76,9.71,6.13,8.76,20.57,16.62,15.37,4.63,10.46,0.0,0.87,1.49,1.08,5.92,4.63,15.6,33.07,2.17,35.18,0.0,0.0,10.35,89.65,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,2019-01,B05548,2.49,3.48,12.09,7.65,5.47,15.94,15.04,10.2,2.48,22.0,3.18,0.0,0.0,0.0,3.42,2.15,3.82,28.81,31.31,30.49,0.0,0.0,1.27,98.73,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,2019-01,B06753,0.83,2.38,17.23,5.57,0.74,12.97,16.43,11.76,1.6,30.5,0.0,0.0,0.0,7.71,0.0,4.61,3.0,0.0,51.6,33.09,0.0,0.0,3.08,96.92,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,2019-01,B07223,4.47,3.21,26.23,0.0,1.85,18.43,11.14,7.07,3.14,24.46,0.0,1.89,0.0,2.05,4.2,6.17,8.01,4.24,41.85,31.59,0.0,0.0,3.29,96.71,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
