,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
958,2007-12,B13177,,,,,,,,,,,,6.03,1.02,1.74,28.82,9.19,28.91,8.62,3.67,12.01,0.0,0.0,4.54,95.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,2007-12,B13835,3.35,1.71,16.02,3.03,12.66,11.48,13.63,17.7,0.0,20.42,0.0,0.95,4.5,7.61,2.88,48.39,16.93,0.76,17.98,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
960,2007-12,B14040,,,,,,,,,,,,6.12,4.96,0.0,13.92,26.45,28.28,2.21,11.98,6.08,0.0,0.0,0.38,99.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,2008-01,B01157,8.28,1.47,12.12,5.1,11.7,10.73,14.59,17.14,4.1,10.34,4.42,2.52,1.9,3.67,13.44,45.89,30.69,0.0,1.89,0.0,0.0,0.0,1.2,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,2008-01,B02396,3.08,0.0,19.24,4.17,9.12,5.26,15.95,17.0,0.0,26.18,0.0,5.46,11.43,0.0,19.39,25.32,29.46,0.93,3.15,4.86,0.0,0.0,0.76,99.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,2008-01,B04312,4.19,1.09,12.19,2.97,9.9,6.28,14.84,20.31,0.0,27.48,0.76,1.9,2.09,17.17,0.0,27.66,18.87,0.0,29.07,3.24,0.24,0.0,0.78,98.98,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,2008-01,B04313,4.16,1.08,12.24,2.96,9.92,6.29,14.88,20.35,0.0,27.37,0.75,1.96,2.13,17.17,0.0,27.61,18.93,0.0,28.91,3.3,0.25,0.0,0.0,99.68,0.07,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,2008-01,B04841,1.72,0.0,10.86,0.28,2.2,7.47,16.61,10.93,0.0,48.74,1.18,0.0,7.66,23.07,13.97,37.13,9.31,0.0,8.87,0.0,0.0,0.0,0.43,99.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,2008-01,B06061,3.71,4.94,7.71,7.48,14.77,27.58,10.05,9.24,0.0,10.89,3.63,0.0,0.0,0.0,21.66,1.23,6.62,39.21,11.12,20.15,0.0,0.0,3.92,96.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,2008-01,B08385,6.47,3.25,11.66,3.69,9.03,18.01,10.92,15.37,5.42,12.37,3.81,14.06,14.15,14.34,11.35,20.08,15.01,0.27,9.56,1.16,0.0,0.0,2.08,97.09,0.81,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0
968,2008-01,B11293,4.78,1.35,10.95,5.0,12.24,4.34,27.73,15.76,0.0,17.85,0.0,8.28,1.12,7.18,1.26,55.98,14.05,3.12,8.07,0.94,0.0,0.0,0.0,98.14,1.86,0.0,,,,,,,,,,,,,,,,
969,2008-01,B13086,3.05,6.43,20.87,1.49,6.86,12.18,12.21,21.2,2.13,12.66,0.92,3.48,3.95,1.96,4.26,35.5,19.96,2.38,24.99,3.53,0.0,0.0,2.67,97.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,2008-01,B13177,3.8,2.65,14.09,3.14,6.28,24.73,8.18,15.82,3.19,14.58,3.53,4.05,0.9,0.54,23.84,12.8,29.87,12.98,10.73,4.28,0.0,0.0,4.83,95.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,2008-01,B14040,4.12,1.89,7.68,2.83,14.9,11.21,5.63,22.66,2.58,22.23,4.26,6.83,4.23,2.22,14.72,24.72,32.14,1.45,11.88,1.81,0.0,0.0,0.45,99.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,2008-02,B01157,8.66,1.29,11.19,5.37,12.46,10.98,13.53,18.88,3.88,9.56,4.22,3.52,3.4,2.92,14.62,48.12,26.05,0.0,0.74,0.62,0.0,0.0,1.75,98.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,2008-02,B02396,2.99,0.0,19.09,4.36,11.16,4.78,16.5,17.31,0.0,23.81,0.0,5.71,7.6,0.0,17.87,39.46,24.09,0.59,0.0,4.69,0.0,0.0,3.57,96.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,2008-02,B04312,5.98,1.91,12.2,3.91,11.62,4.13,14.84,19.85,0.0,25.04,0.5,3.92,0.0,17.53,0.58,34.87,10.02,0.0,28.4,4.67,0.25,0.0,0.92,98.83,0.0,0.0,0.0,0.0,0.0,0.0,21.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,2008-02,B04313,5.99,1.91,11.9,3.91,12.05,4.36,14.53,19.71,0.0,25.12,0.5,3.9,0.0,17.05,0.84,34.8,10.1,0.0,28.89,4.42,0.27,0.0,0.4,98.53,0.79,0.0,0.0,0.0,0.0,0.0,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,2008-02,B04841,1.49,0.0,10.99,1.04,2.41,7.11,16.61,10.54,0.0,48.64,1.16,5.38,3.46,19.44,8.16,42.99,14.06,0.0,6.52,0.0,0.0,0.0,0.31,99.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,2008-02,B06061,3.82,5.05,7.37,7.95,16.43,25.28,10.23,9.46,0.0,10.8,3.62,0.0,0.0,0.0,20.7,0.56,6.26,43.33,8.66,20.5,0.0,0.0,4.1,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,2008-02,B08385,6.92,3.14,11.09,3.66,9.97,17.41,10.7,15.41,5.33,12.35,4.03,13.91,13.69,13.85,11.59,20.32,14.67,0.28,10.66,1.04,0.0,0.0,3.06,96.12,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0
979,2008-02,B13086,3.49,6.43,19.79,1.55,8.11,10.18,12.57,19.88,3.41,13.38,1.21,1.55,4.64,3.51,5.18,32.76,18.39,1.95,29.53,2.5,0.0,0.0,2.7,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,2008-02,B13177,4.06,2.65,13.59,3.75,7.09,24.32,7.69,16.08,3.13,14.3,3.35,5.21,0.0,1.77,23.99,10.17,28.73,10.28,3.89,15.96,0.0,0.0,5.2,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,2008-02,B14040,4.42,1.73,6.14,3.54,14.88,11.28,6.15,22.73,2.48,21.22,5.42,4.64,7.29,2.08,18.33,26.15,23.29,0.0,12.46,5.77,0.0,0.0,0.43,99.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,2008-03,B01157,9.1,1.17,11.41,5.52,11.93,10.08,13.51,19.32,4.35,9.35,4.27,3.07,2.93,2.98,14.89,44.59,28.69,0.0,2.21,0.64,0.0,0.0,1.19,98.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,2008-03,B02396,2.88,0.0,19.7,3.57,10.68,4.67,15.33,19.24,0.0,23.94,0.0,3.01,10.79,0.0,17.14,36.08,30.33,0.56,0.0,2.09,0.0,0.0,1.91,98.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,2008-03,B04312,6.01,3.45,8.84,4.08,12.61,5.01,13.98,17.63,0.0,27.41,0.98,2.42,0.0,19.82,0.28,32.69,8.25,0.0,32.94,3.62,0.26,0.0,1.65,98.09,0.0,0.0,0.0,0.0,0.0,0.0,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,2008-03,B04313,6.03,3.46,8.84,4.13,13.06,4.78,13.63,17.79,0.0,27.26,1.0,2.45,0.0,19.88,0.28,33.08,8.35,0.0,32.54,3.43,0.28,0.0,0.58,98.42,0.73,0.0,0.0,0.0,0.0,0.0,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,2008-03,B04841,0.0,0.51,14.67,1.15,0.92,7.28,15.86,10.89,0.0,46.86,1.86,11.91,1.54,20.18,5.59,40.93,14.57,0.0,5.29,0.0,0.0,0.0,0.52,99.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,2008-03,B05947,3.54,0.01,13.66,7.01,11.28,16.04,4.98,20.65,0.05,11.86,10.92,1.78,2.68,0.02,14.75,20.7,34.07,9.14,4.51,12.36,0.0,0.0,6.82,93.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,2008-03,B06061,3.93,5.22,7.73,8.35,16.52,23.14,10.28,10.0,0.0,11.1,3.73,0.0,0.42,0.0,19.37,0.71,6.3,42.48,10.48,20.24,0.0,0.0,5.39,94.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,2008-03,B07347,2.41,4.55,7.2,1.73,4.19,13.36,22.66,17.51,4.85,17.94,3.58,5.44,1.66,21.59,1.6,21.4,7.11,5.9,33.95,1.36,0.5,0.02,27.2,69.77,1.6,0.91,0.07,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0
990,2008-03,B08385,6.83,2.96,11.07,3.66,10.06,17.31,10.51,15.45,5.44,12.61,4.08,13.98,13.34,14.07,12.64,19.91,14.22,0.66,10.64,0.54,0.0,0.0,2.09,97.13,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0
991,2008-03,B09833,4.37,2.85,7.26,8.5,16.76,18.41,3.6,9.48,5.81,7.9,15.07,2.07,2.46,0.57,28.86,18.41,13.87,12.61,7.2,13.95,0.0,0.0,2.14,97.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,2008-03,B11222,8.79,0.21,10.31,7.52,28.19,4.14,1.91,29.07,0.11,9.74,0.0,6.36,6.44,12.39,6.53,8.29,4.37,6.2,20.49,28.92,0.0,0.26,0.05,99.14,0.55,0.0,0.0,0.0,0.0,0.0,0.0,83.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,2008-03,B11999,9.16,1.93,11.92,4.83,5.74,9.67,8.58,19.49,2.77,24.54,1.37,24.12,14.96,23.96,11.5,11.68,12.56,0.67,0.22,0.33,0.0,0.0,1.09,98.81,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,2008-03,B13086,3.49,7.35,18.12,1.63,8.63,9.95,10.81,20.53,3.76,14.33,1.4,2.17,3.53,3.26,7.13,33.99,15.57,1.78,25.87,6.69,0.0,0.0,0.8,98.65,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,2008-03,B13177,4.11,1.77,14.4,4.74,5.89,24.64,7.85,14.11,3.45,14.57,4.46,7.56,0.38,0.52,28.74,8.3,22.42,12.2,3.32,16.56,0.0,0.0,5.39,94.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,2008-03,B13835,3.0,1.98,10.47,3.23,12.67,12.0,15.88,20.64,1.71,18.42,0.0,0.45,0.44,7.37,6.21,53.09,13.24,0.0,16.9,2.31,0.0,0.0,2.82,97.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,2008-03,B14040,5.31,0.78,7.39,3.34,13.43,8.98,8.46,22.19,3.39,21.16,5.58,5.57,6.72,1.88,15.38,26.25,24.95,0.7,9.9,8.65,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,
998,2008-04,B01157,,,,,,,,,,,,3.5,3.19,1.32,15.19,46.95,26.8,0.0,3.04,0.0,0.0,0.0,2.41,97.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2008-04,B02396,2.92,0.0,18.83,3.72,10.27,4.26,14.89,20.34,0.0,24.77,0.0,8.91,8.49,0.0,16.07,44.55,17.24,0.53,0.0,4.2,0.0,0.0,1.63,98.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,2008-04,B04312,6.1,2.5,8.81,3.82,13.55,3.73,13.91,17.21,0.0,28.66,1.72,2.89,0.0,17.04,0.0,28.28,17.96,2.89,29.34,1.6,0.25,0.0,1.05,98.69,0.0,0.0,0.0,0.0,0.0,0.0,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2008-04,B04313,6.11,2.5,8.29,3.75,13.6,4.13,13.68,17.26,0.0,28.95,1.73,2.73,0.0,16.35,0.0,28.34,18.41,2.89,29.68,1.61,0.27,0.0,1.3,98.08,0.34,0.0,0.0,0.0,0.0,0.0,17.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,2008-04,B04841,,,,,,,,,,,,9.55,5.88,18.73,6.26,40.97,14.09,0.0,4.52,0.0,0.0,0.0,0.14,99.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2008-04,B06061,,,,,,,,,,,,0.0,0.53,0.0,14.08,0.0,4.87,52.29,5.16,23.07,0.0,0.0,1.7,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2008-04,B08385,6.98,3.09,10.81,3.7,10.31,17.84,10.03,15.44,5.39,12.31,4.1,14.14,13.24,14.09,12.08,20.22,13.69,0.69,11.03,0.83,0.0,0.0,2.63,96.74,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
1005,2008-04,B11293,5.34,0.0,9.9,4.43,10.63,2.35,24.55,21.64,1.1,20.05,0.0,5.5,2.04,15.24,0.0,44.66,16.97,1.52,9.32,4.75,0.0,0.0,0.0,95.39,4.61,0.0,,,,,,,,,,,,,,,,
1006,2008-04,B13177,,,,,,,,,,,,4.88,1.29,0.9,30.81,9.19,21.06,10.76,3.08,18.03,0.0,0.0,4.28,95.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2008-04,B14040,,,,,,,,,,,,3.71,6.6,1.51,18.98,26.22,25.89,0.0,10.33,6.77,0.0,0.0,0.37,99.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2008-05,B01157,9.37,1.88,10.06,4.17,12.78,9.77,11.43,21.43,5.02,10.11,3.98,1.71,3.07,2.02,14.29,45.4,31.42,0.0,1.44,0.66,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,2008-05,B02396,3.11,0.0,18.07,3.27,10.37,4.45,14.47,20.16,0.0,26.09,0.0,4.29,8.4,1.28,18.37,41.32,21.78,0.46,0.0,4.1,0.0,0.0,0.64,99.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,2008-05,B04312,5.06,1.82,15.24,3.72,12.15,4.35,10.79,14.27,0.0,31.05,1.54,4.18,0.0,11.7,2.1,33.61,16.51,0.0,25.94,5.97,0.24,0.0,1.46,98.27,0.03,0.0,0.0,0.0,0.0,0.0,14.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2008-05,B04313,5.2,1.91,15.24,3.76,11.61,4.38,10.78,14.22,0.0,31.32,1.58,4.86,0.0,11.5,2.1,33.28,16.28,0.0,26.11,5.87,0.27,0.0,5.85,93.69,0.19,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,2008-05,B04841,0.0,1.79,18.52,1.23,0.49,10.16,11.43,9.76,0.0,44.7,1.93,7.54,5.8,18.94,6.95,40.36,16.04,0.0,4.37,0.0,0.0,0.0,0.21,99.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2008-05,B06061,3.04,3.21,12.3,5.92,16.99,24.18,10.02,12.34,0.0,10.03,1.98,0.0,0.0,0.0,12.68,0.0,2.85,47.95,6.39,30.13,0.0,0.0,1.9,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,2008-05,B08385,7.31,3.22,10.42,3.76,10.8,17.2,9.6,15.81,5.14,12.74,4.0,13.54,12.99,13.62,11.07,21.09,14.55,0.67,7.67,4.8,0.0,0.0,3.53,95.94,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0
1015,2008-05,B13177,3.99,1.98,12.76,5.08,5.83,24.33,7.37,15.52,3.3,15.15,4.7,3.1,1.94,1.84,26.46,7.34,27.21,9.73,3.81,18.57,0.0,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,2008-05,B14040,6.77,0.0,10.41,3.89,16.57,6.69,7.32,23.81,2.39,17.27,4.89,3.97,5.31,1.93,16.5,30.95,25.5,0.0,10.65,5.18,0.0,0.0,0.18,99.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2008-06,B01157,10.56,1.86,9.48,3.78,14.68,8.45,10.59,21.96,5.01,9.83,3.78,3.56,3.29,2.16,9.9,50.47,27.98,0.0,2.13,0.52,0.0,0.0,0.38,99.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,2008-06,B02396,3.42,0.0,17.36,3.0,11.36,3.91,15.5,19.54,0.0,25.9,0.0,10.52,8.13,3.27,9.8,36.27,27.55,0.49,0.0,3.96,0.0,0.0,0.85,99.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2008-06,B04312,6.15,1.04,13.53,3.1,16.98,5.1,9.17,15.11,0.0,27.84,1.99,6.39,0.0,10.23,2.6,28.21,16.65,0.0,30.64,5.28,0.26,0.0,1.84,97.87,0.03,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,2008-06,B04313,6.31,1.08,13.54,3.11,16.72,5.04,9.27,15.13,0.0,27.74,2.06,6.32,0.0,10.28,2.7,28.15,16.38,0.0,30.95,5.23,0.29,0.0,2.27,97.0,0.44,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2008-06,B04841,0.0,1.65,17.4,1.73,0.0,10.72,12.3,9.87,0.0,44.29,2.04,8.07,5.39,17.75,7.0,42.06,14.32,0.0,5.42,0.0,0.0,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,2008-06,B05947,1.04,0.01,12.48,8.61,11.09,14.65,4.85,20.52,0.06,13.19,13.49,3.06,2.09,0.02,19.3,20.31,23.04,5.7,14.29,12.18,0.0,0.0,4.69,95.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,2008-06,B06061,,,,,,,,,,,,0.0,0.0,0.0,11.3,0.0,3.77,51.89,3.43,29.6,0.0,0.0,2.4,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,2008-06,B07347,6.92,2.81,5.1,2.23,6.93,10.85,21.79,17.68,3.4,18.22,4.06,3.63,1.31,19.14,2.28,26.43,5.45,5.99,28.6,7.17,0.5,0.31,24.71,70.53,3.03,0.92,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0
1025,2008-06,B08385,7.76,3.1,9.76,3.72,11.79,16.47,9.64,15.98,4.92,12.7,4.17,13.83,12.88,13.81,10.19,21.84,15.15,0.27,11.07,0.96,0.0,0.0,4.5,95.43,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2008-06,B09833,3.52,4.14,7.68,7.93,17.09,18.32,4.11,11.81,3.64,7.43,14.33,0.26,2.68,0.43,30.98,20.35,15.17,10.43,8.47,11.23,0.0,0.0,2.15,97.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,2008-06,B11222,10.25,0.0,8.11,6.79,34.88,4.51,1.3,28.66,0.02,5.49,0.0,15.43,4.77,5.71,4.49,8.36,5.98,11.17,26.61,17.49,0.0,0.22,0.21,99.39,0.18,0.0,0.0,0.0,0.0,0.0,0.0,51.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2008-06,B11999,8.62,2.15,12.78,4.35,8.01,10.41,6.62,20.88,2.35,22.13,1.68,25.74,21.87,23.03,7.25,9.77,11.25,0.03,0.54,0.52,0.0,0.0,0.72,99.2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2008-06,B12997,4.92,1.64,10.67,4.84,15.15,16.14,10.29,15.6,6.07,10.04,4.64,3.2,4.81,1.46,21.43,7.01,26.79,9.32,11.77,14.21,0.0,0.0,3.42,96.58,0.0,0.0,,,,,,,,,,,,,,,,
1030,2008-06,B13086,,,,,,,,,,,,3.42,2.96,2.91,7.05,37.81,19.34,0.76,22.81,2.94,0.0,0.0,0.13,99.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2008-06,B13177,,,,,,,,,,,,4.7,4.61,0.47,20.71,6.33,29.31,13.89,2.26,17.72,0.0,0.0,4.04,95.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2008-06,B13835,3.28,2.07,11.29,2.39,14.79,12.47,12.88,22.26,1.71,16.85,0.0,0.52,0.71,9.37,4.59,46.12,13.95,0.0,23.24,1.5,0.0,0.0,2.8,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2008-06,B14040,,,,,,,,,,,,4.44,6.76,2.56,17.54,30.58,23.33,0.0,8.87,5.93,0.0,0.0,0.77,99.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
